year,month,date,region,cause,deaths,farm_size_acres,avg_income_monthly
2016,5,2016-05-01,West,Illness (Non-agri),1,10.2,150
2016,5,2016-05-01,West,Other,2,5.2,177
2016,5,2016-05-01,Central,Suicide,11,12.8,346
2016,5,2016-05-01,Central,Poor Crop Growth,3,4.2,241
2016,5,2016-05-01,Central,Malnutrition,2,9.5,166
2016,5,2016-05-01,Central,Pesticide Exposure,3,6.0,195
2016,5,2016-05-01,Central,Debt,4,14.0,161
2016,5,2016-05-01,Central,Accident,2,7.5,310
2016,5,2016-05-01,Central,Illness (Non-agri),2,13.5,278
2016,5,2016-05-01,Central,Other,1,7.7,185
2016,6,2016-06-01,North,Suicide,9,12.0,166
2016,6,2016-06-01,North,Poor Crop Growth,6,7.8,170
2016,6,2016-06-01,North,Malnutrition,3,20.3,252
2016,6,2016-06-01,North,Pesticide Exposure,2,8.4,260
2016,6,2016-06-01,North,Debt,4,7.0,211
2016,6,2016-06-01,North,Accident,1,18.5,340
2016,6,2016-06-01,North,Illness (Non-agri),1,23.0,155
2016,6,2016-06-01,North,Other,1,16.0,104
2016,6,2016-06-01,South,Suicide,11,11.6,175
2016,6,2016-06-01,South,Poor Crop Growth,2,8.7,68
2016,6,2016-06-01,South,Malnutrition,2,8.9,79
2016,6,2016-06-01,South,Pesticide Exposure,3,12.0,313
2016,6,2016-06-01,South,Debt,2,7.1,117
2016,6,2016-06-01,South,Accident,2,4.9,50
2016,6,2016-06-01,South,Illness (Non-agri),3,11.6,311
2016,6,2016-06-01,South,Other,1,18.0,275
2016,6,2016-06-01,East,Suicide,15,9.3,223
2016,6,2016-06-01,East,Poor Crop Growth,5,9.0,284
2016,6,2016-06-01,East,Malnutrition,3,10.7,299
2016,6,2016-06-01,East,Pesticide Exposure,3,12.7,214
2016,6,2016-06-01,East,Debt,4,12.4,130
2016,6,2016-06-01,East,Accident,1,1.2,221
2016,6,2016-06-01,East,Illness (Non-agri),2,7.0,193
2016,6,2016-06-01,East,Other,3,3.5,229
2016,6,2016-06-01,West,Suicide,9,11.5,160
2016,6,2016-06-01,West,Poor Crop Growth,2,4.7,152
2016,6,2016-06-01,West,Malnutrition,2,11.2,313
2016,6,2016-06-01,West,Pesticide Exposure,3,11.9,138
2016,6,2016-06-01,West,Debt,5,0.5,50
2016,6,2016-06-01,West,Accident,1,5.5,189
2016,6,2016-06-01,West,Illness (Non-agri),3,6.5,219
2016,6,2016-06-01,West,Other,3,3.6,306
2016,6,2016-06-01,Central,Suicide,7,18.7,245
2016,6,2016-06-01,Central,Poor Crop Growth,5,11.7,208
2016,6,2016-06-01,Central,Malnutrition,3,11.0,69
2016,6,2016-06-01,Central,Pesticide Exposure,1,6.7,276
2016,6,2016-06-01,Central,Debt,4,10.8,130
2016,6,2016-06-01,Central,Accident,1,15.1,347
2016,6,2016-06-01,Central,Illness (Non-agri),2,11.7,333
2016,6,2016-06-01,Central,Other,0,6.2,259
2016,7,2016-07-01,North,Suicide,11,6.6,269
2016,7,2016-07-01,North,Poor Crop Growth,4,9.8,204
2016,7,2016-07-01,North,Malnutrition,3,12.8,168
2016,7,2016-07-01,North,Pesticide Exposure,4,10.7,258
2016,7,2016-07-01,North,Debt,4,12.0,208
2016,7,2016-07-01,North,Accident,3,8.0,299
2016,7,2016-07-01,North,Illness (Non-agri),2,9.0,78
2016,7,2016-07-01,North,Other,2,11.8,254
2016,7,2016-07-01,South,Suicide,4,11.7,222
2016,7,2016-07-01,South,Poor Crop Growth,3,6.9,224
2016,7,2016-07-01,South,Malnutrition,0,15.9,162
2016,7,2016-07-01,South,Pesticide Exposure,3,5.7,244
2016,7,2016-07-01,South,Debt,3,8.4,286
2016,7,2016-07-01,South,Accident,2,11.1,319
2016,7,2016-07-01,South,Illness (Non-agri),0,9.3,251
2016,7,2016-07-01,South,Other,3,8.9,195
2016,7,2016-07-01,East,Suicide,4,18.8,152
2016,7,2016-07-01,East,Poor Crop Growth,1,16.6,246
2016,7,2016-07-01,East,Malnutrition,1,14.4,260
2016,7,2016-07-01,East,Pesticide Exposure,0,14.5,176
2016,7,2016-07-01,East,Debt,1,7.6,226
2016,7,2016-07-01,East,Accident,0,12.5,113
2016,7,2016-07-01,East,Illness (Non-agri),1,24.1,207
2016,7,2016-07-01,East,Other,1,0.5,248
2016,7,2016-07-01,West,Suicide,10,13.5,220
2016,7,2016-07-01,West,Poor Crop Growth,4,11.8,112
2016,7,2016-07-01,West,Malnutrition,4,11.2,168
2016,7,2016-07-01,West,Pesticide Exposure,3,7.9,250
2016,7,2016-07-01,West,Debt,2,15.5,244
2016,7,2016-07-01,West,Accident,3,17.9,214
2016,7,2016-07-01,West,Illness (Non-agri),3,13.4,160
2016,7,2016-07-01,West,Other,2,10.8,136
2016,7,2016-07-01,Central,Suicide,15,7.1,52
2016,7,2016-07-01,Central,Poor Crop Growth,4,13.5,200
2016,7,2016-07-01,Central,Malnutrition,5,15.7,75
2016,7,2016-07-01,Central,Pesticide Exposure,3,10.8,253
2016,7,2016-07-01,Central,Debt,5,0.5,366
2016,7,2016-07-01,Central,Accident,1,20.1,152
2016,7,2016-07-01,Central,Illness (Non-agri),2,2.2,251
2016,7,2016-07-01,Central,Other,3,10.2,262
2016,8,2016-08-01,North,Suicide,11,6.9,337
2016,8,2016-08-01,North,Poor Crop Growth,5,18.7,211
2016,8,2016-08-01,North,Malnutrition,3,15.4,237
2016,8,2016-08-01,North,Pesticide Exposure,3,7.1,122
2016,8,2016-08-01,North,Debt,2,1.2,255
2016,8,2016-08-01,North,Accident,0,0.5,88
2016,8,2016-08-01,North,Illness (Non-agri),2,4.7,292
2016,8,2016-08-01,North,Other,2,12.2,278
2016,8,2016-08-01,South,Suicide,5,11.9,262
2016,8,2016-08-01,South,Poor Crop Growth,2,6.5,178
2016,8,2016-08-01,South,Malnutrition,2,13.8,314
2016,8,2016-08-01,South,Pesticide Exposure,2,7.8,271
2016,8,2016-08-01,South,Debt,3,14.1,234
2016,8,2016-08-01,South,Accident,1,6.0,194
2016,8,2016-08-01,South,Illness (Non-agri),1,11.1,190
2016,8,2016-08-01,South,Other,1,9.2,184
2016,8,2016-08-01,East,Suicide,7,11.1,223
2016,8,2016-08-01,East,Poor Crop Growth,2,7.2,308
2016,8,2016-08-01,East,Malnutrition,2,9.2,50
2016,8,2016-08-01,East,Pesticide Exposure,3,8.4,106
2016,8,2016-08-01,East,Debt,5,9.6,253
2016,8,2016-08-01,East,Accident,1,0.5,241
2016,8,2016-08-01,East,Illness (Non-agri),0,8.8,265
2016,8,2016-08-01,East,Other,1,2.1,312
2016,8,2016-08-01,West,Suicide,8,15.5,230
2016,8,2016-08-01,West,Poor Crop Growth,4,18.7,208
2016,8,2016-08-01,West,Malnutrition,1,5.9,282
2016,8,2016-08-01,West,Pesticide Exposure,0,9.8,336
2016,8,2016-08-01,West,Debt,5,0.5,156
2016,8,2016-08-01,West,Accident,1,12.3,200
2016,8,2016-08-01,West,Illness (Non-agri),3,4.2,232
2016,8,2016-08-01,West,Other,3,10.5,286
2016,8,2016-08-01,Central,Suicide,4,16.9,181
2016,8,2016-08-01,Central,Poor Crop Growth,3,6.3,85
2016,8,2016-08-01,Central,Malnutrition,4,7.3,130
2016,8,2016-08-01,Central,Pesticide Exposure,2,7.2,353
2016,8,2016-08-01,Central,Debt,3,3.5,153
2016,8,2016-08-01,Central,Accident,1,10.4,201
2016,8,2016-08-01,Central,Illness (Non-agri),2,4.1,146
2016,8,2016-08-01,Central,Other,0,15.2,103
2016,9,2016-09-01,North,Suicide,13,0.5,430
2016,9,2016-09-01,North,Poor Crop Growth,6,8.6,187
2016,9,2016-09-01,North,Malnutrition,4,10.6,174
2016,9,2016-09-01,North,Pesticide Exposure,2,15.5,136
2016,9,2016-09-01,North,Debt,6,9.1,189
2016,9,2016-09-01,North,Accident,4,8.6,154
2016,9,2016-09-01,North,Illness (Non-agri),3,2.0,295
2016,9,2016-09-01,North,Other,2,13.6,150
2016,9,2016-09-01,South,Suicide,9,17.5,163
2016,9,2016-09-01,South,Poor Crop Growth,4,9.6,217
2016,9,2016-09-01,South,Malnutrition,2,8.3,80
2016,9,2016-09-01,South,Pesticide Exposure,2,8.7,308
2016,9,2016-09-01,South,Debt,5,10.9,236
2016,9,2016-09-01,South,Accident,4,18.6,164
2016,9,2016-09-01,South,Illness (Non-agri),3,12.6,192
2016,9,2016-09-01,South,Other,0,4.9,50
2016,9,2016-09-01,East,Suicide,6,8.7,50
2016,9,2016-09-01,East,Poor Crop Growth,0,11.7,269
2016,9,2016-09-01,East,Malnutrition,1,20.9,254
2016,9,2016-09-01,East,Pesticide Exposure,0,14.0,264
2016,9,2016-09-01,East,Debt,2,7.2,267
2016,9,2016-09-01,East,Accident,2,13.4,300
2016,9,2016-09-01,East,Illness (Non-agri),1,4.2,201
2016,9,2016-09-01,East,Other,1,11.0,226
2016,9,2016-09-01,West,Suicide,17,5.0,371
2016,9,2016-09-01,West,Poor Crop Growth,6,0.7,127
2016,9,2016-09-01,West,Malnutrition,6,3.2,248
2016,9,2016-09-01,West,Pesticide Exposure,3,6.0,242
2016,9,2016-09-01,West,Debt,4,0.8,189
2016,9,2016-09-01,West,Accident,2,7.1,271
2016,9,2016-09-01,West,Illness (Non-agri),2,8.6,163
2016,9,2016-09-01,West,Other,2,3.3,296
2016,9,2016-09-01,Central,Suicide,6,12.2,105
2016,9,2016-09-01,Central,Poor Crop Growth,2,11.4,267
2016,9,2016-09-01,Central,Malnutrition,1,8.5,228
2016,9,2016-09-01,Central,Pesticide Exposure,2,5.4,94
2016,9,2016-09-01,Central,Debt,4,11.2,105
2016,9,2016-09-01,Central,Accident,0,14.0,229
2016,9,2016-09-01,Central,Illness (Non-agri),1,7.5,217
2016,9,2016-09-01,Central,Other,2,7.6,229
2016,10,2016-10-01,North,Suicide,8,8.7,116
2016,10,2016-10-01,North,Poor Crop Growth,5,2.4,119
2016,10,2016-10-01,North,Malnutrition,4,7.3,215
2016,10,2016-10-01,North,Pesticide Exposure,3,7.5,230
2016,10,2016-10-01,North,Debt,4,5.3,359
2016,10,2016-10-01,North,Accident,0,8.6,98
2016,10,2016-10-01,North,Illness (Non-agri),3,6.5,212
2016,10,2016-10-01,North,Other,2,14.5,182
2016,10,2016-10-01,South,Suicide,8,12.2,298
2016,10,2016-10-01,South,Poor Crop Growth,3,14.2,183
2016,10,2016-10-01,South,Malnutrition,2,6.0,299
2016,10,2016-10-01,South,Pesticide Exposure,1,6.9,166
2016,10,2016-10-01,South,Debt,3,11.7,236
2016,10,2016-10-01,South,Accident,0,13.4,245
2016,10,2016-10-01,South,Illness (Non-agri),1,7.0,134
2016,10,2016-10-01,South,Other,3,15.2,207
2016,10,2016-10-01,East,Suicide,3,13.0,169
2016,10,2016-10-01,East,Poor Crop Growth,2,0.5,315
2016,10,2016-10-01,East,Malnutrition,1,15.9,182
2016,10,2016-10-01,East,Pesticide Exposure,0,5.2,268
2016,10,2016-10-01,East,Debt,1,11.2,159
2016,10,2016-10-01,East,Accident,0,4.5,191
2016,10,2016-10-01,East,Illness (Non-agri),0,16.3,191
2016,10,2016-10-01,East,Other,2,11.2,222
2016,10,2016-10-01,West,Suicide,10,12.0,226
2016,10,2016-10-01,West,Poor Crop Growth,5,18.3,334
2016,10,2016-10-01,West,Malnutrition,5,6.5,365
2016,10,2016-10-01,West,Pesticide Exposure,2,17.5,160
2016,10,2016-10-01,West,Debt,4,9.5,182
2016,10,2016-10-01,West,Accident,3,3.8,195
2016,10,2016-10-01,West,Illness (Non-agri),1,17.4,193
2016,10,2016-10-01,West,Other,1,4.6,292
2016,10,2016-10-01,Central,Suicide,8,5.4,124
2016,10,2016-10-01,Central,Poor Crop Growth,2,12.1,204
2016,10,2016-10-01,Central,Malnutrition,1,12.8,238
2016,10,2016-10-01,Central,Pesticide Exposure,3,3.6,181
2016,10,2016-10-01,Central,Debt,1,8.8,210
2016,10,2016-10-01,Central,Accident,2,10.8,68
2016,10,2016-10-01,Central,Illness (Non-agri),3,4.3,192
2016,10,2016-10-01,Central,Other,0,13.1,258
2016,11,2016-11-01,North,Suicide,7,14.4,172
2016,11,2016-11-01,North,Poor Crop Growth,3,11.5,168
2016,11,2016-11-01,North,Malnutrition,3,11.3,198
2016,11,2016-11-01,North,Pesticide Exposure,2,5.0,222
2016,11,2016-11-01,North,Debt,2,18.0,174
2016,11,2016-11-01,North,Accident,1,15.2,162
2016,11,2016-11-01,North,Illness (Non-agri),3,13.5,158
2016,11,2016-11-01,North,Other,0,5.4,256
2016,11,2016-11-01,South,Suicide,9,11.7,219
2016,11,2016-11-01,South,Poor Crop Growth,6,9.5,292
2016,11,2016-11-01,South,Malnutrition,3,10.6,160
2016,11,2016-11-01,South,Pesticide Exposure,1,12.2,216
2016,11,2016-11-01,South,Debt,3,8.2,289
2016,11,2016-11-01,South,Accident,1,6.9,155
2016,11,2016-11-01,South,Illness (Non-agri),2,8.1,130
2016,11,2016-11-01,South,Other,2,14.3,174
2016,11,2016-11-01,East,Suicide,7,17.1,84
2016,11,2016-11-01,East,Poor Crop Growth,4,4.9,294
2016,11,2016-11-01,East,Malnutrition,3,8.9,216
2016,11,2016-11-01,East,Pesticide Exposure,1,11.0,261
2016,11,2016-11-01,East,Debt,2,4.0,225
2016,11,2016-11-01,East,Accident,3,9.1,159
2016,11,2016-11-01,East,Illness (Non-agri),3,9.1,228
2016,11,2016-11-01,East,Other,3,2.2,144
2016,11,2016-11-01,West,Suicide,5,14.6,91
2016,11,2016-11-01,West,Poor Crop Growth,2,17.9,401
2016,11,2016-11-01,West,Malnutrition,0,11.5,294
2016,11,2016-11-01,West,Pesticide Exposure,0,12.8,261
2016,11,2016-11-01,West,Debt,0,14.7,272
2016,11,2016-11-01,West,Accident,2,6.7,220
2016,11,2016-11-01,West,Illness (Non-agri),2,7.5,209
2016,11,2016-11-01,West,Other,2,4.9,157
2016,11,2016-11-01,Central,Suicide,8,8.2,50
2016,11,2016-11-01,Central,Poor Crop Growth,6,10.0,191
2016,11,2016-11-01,Central,Malnutrition,3,7.1,234
2016,11,2016-11-01,Central,Pesticide Exposure,1,2.0,208
2016,11,2016-11-01,Central,Debt,4,10.5,97
2016,11,2016-11-01,Central,Accident,3,7.6,313
2016,11,2016-11-01,Central,Illness (Non-agri),1,5.2,225
2016,11,2016-11-01,Central,Other,0,14.1,149
2016,12,2016-12-01,North,Suicide,15,5.7,73
2016,12,2016-12-01,North,Poor Crop Growth,7,19.2,235
2016,12,2016-12-01,North,Malnutrition,4,10.0,278
2016,12,2016-12-01,North,Pesticide Exposure,1,10.1,308
2016,12,2016-12-01,North,Debt,6,4.9,264
2016,12,2016-12-01,North,Accident,2,15.2,424
2016,12,2016-12-01,North,Illness (Non-agri),3,7.9,247
2016,12,2016-12-01,North,Other,3,10.4,355
2016,12,2016-12-01,South,Suicide,5,17.6,262
2016,12,2016-12-01,South,Poor Crop Growth,1,14.2,291
2016,12,2016-12-01,South,Malnutrition,3,6.7,310
2016,12,2016-12-01,South,Pesticide Exposure,1,18.8,90
2016,12,2016-12-01,South,Debt,2,10.3,273
2016,12,2016-12-01,South,Accident,2,9.1,316
2016,12,2016-12-01,South,Illness (Non-agri),0,17.9,120
2016,12,2016-12-01,South,Other,1,9.3,254
2016,12,2016-12-01,East,Suicide,5,5.7,175
2016,12,2016-12-01,East,Poor Crop Growth,4,10.5,273
2016,12,2016-12-01,East,Malnutrition,1,6.1,92
2016,12,2016-12-01,East,Pesticide Exposure,2,1.6,106
2016,12,2016-12-01,East,Debt,3,15.5,323
2016,12,2016-12-01,East,Accident,0,2.4,50
2016,12,2016-12-01,East,Illness (Non-agri),1,13.5,138
2016,12,2016-12-01,East,Other,1,5.0,219
2016,12,2016-12-01,West,Suicide,-1,2.6,120
2016,12,2016-12-01,West,Poor Crop Growth,0,13.1,120
2016,12,2016-12-01,West,Malnutrition,0,9.7,314
2016,12,2016-12-01,West,Pesticide Exposure,1,8.4,289
2016,12,2016-12-01,West,Debt,0,15.2,214
2016,12,2016-12-01,West,Accident,2,15.9,167
2016,12,2016-12-01,West,Illness (Non-agri),1,11.2,185
2016,12,2016-12-01,West,Other,0,15.0,65
2016,12,2016-12-01,Central,Suicide,10,5.5,122
2016,12,2016-12-01,Central,Poor Crop Growth,4,13.8,244
2016,12,2016-12-01,Central,Malnutrition,1,15.3,251
2016,12,2016-12-01,Central,Pesticide Exposure,3,7.2,298
2016,12,2016-12-01,Central,Debt,3,8.3,243
2016,12,2016-12-01,Central,Accident,4,10.7,304
2016,12,2016-12-01,Central,Illness (Non-agri),1,19.4,127
2016,12,2016-12-01,Central,Other,1,14.8,214
2017,1,2017-01-01,North,Suicide,13,11.2,314
2017,1,2017-01-01,North,Poor Crop Growth,3,5.3,50
2017,1,2017-01-01,North,Malnutrition,5,4.1,105
2017,1,2017-01-01,North,Pesticide Exposure,0,7.6,196
2017,1,2017-01-01,North,Debt,2,16.4,157
2017,1,2017-01-01,North,Accident,3,7.8,66
2017,1,2017-01-01,North,Illness (Non-agri),2,13.5,258
2017,1,2017-01-01,North,Other,1,0.5,253
2017,1,2017-01-01,South,Suicide,7,14.2,287
2017,1,2017-01-01,South,Poor Crop Growth,3,2.9,340
2017,1,2017-01-01,South,Malnutrition,0,8.5,171
2017,1,2017-01-01,South,Pesticide Exposure,3,4.2,192
2017,1,2017-01-01,South,Debt,3,19.2,64
2017,1,2017-01-01,South,Accident,2,5.1,302
2017,1,2017-01-01,South,Illness (Non-agri),1,5.2,305
2017,1,2017-01-01,South,Other,1,5.4,138
2017,1,2017-01-01,East,Suicide,13,11.8,194
2017,1,2017-01-01,East,Poor Crop Growth,5,8.2,188
2017,1,2017-01-01,East,Malnutrition,3,13.9,158
2017,1,2017-01-01,East,Pesticide Exposure,3,4.4,97
2017,1,2017-01-01,East,Debt,7,5.4,232
2017,1,2017-01-01,East,Accident,3,11.6,123
2017,1,2017-01-01,East,Illness (Non-agri),2,2.0,248
2017,1,2017-01-01,East,Other,2,12.3,233
2017,1,2017-01-01,West,Suicide,9,6.8,327
2017,1,2017-01-01,West,Poor Crop Growth,4,6.1,283
2017,1,2017-01-01,West,Malnutrition,1,12.6,137
2017,1,2017-01-01,West,Pesticide Exposure,3,5.3,196
2017,1,2017-01-01,West,Debt,3,13.3,202
2017,1,2017-01-01,West,Accident,1,11.2,265
2017,1,2017-01-01,West,Illness (Non-agri),2,18.5,172
2017,1,2017-01-01,West,Other,1,6.3,207
2017,1,2017-01-01,Central,Suicide,10,5.4,253
2017,1,2017-01-01,Central,Poor Crop Growth,3,7.6,201
2017,1,2017-01-01,Central,Malnutrition,5,16.0,222
2017,1,2017-01-01,Central,Pesticide Exposure,3,12.8,307
2017,1,2017-01-01,Central,Debt,3,10.3,347
2017,1,2017-01-01,Central,Accident,1,4.4,228
2017,1,2017-01-01,Central,Illness (Non-agri),0,19.3,201
2017,1,2017-01-01,Central,Other,2,14.3,266
2017,2,2017-02-01,North,Suicide,2,5.1,199
2017,2,2017-02-01,North,Poor Crop Growth,1,0.5,280
2017,2,2017-02-01,North,Malnutrition,2,9.1,131
2017,2,2017-02-01,North,Pesticide Exposure,0,13.3,128
2017,2,2017-02-01,North,Debt,2,13.2,176
2017,2,2017-02-01,North,Accident,0,22.6,331
2017,2,2017-02-01,North,Illness (Non-agri),3,13.8,186
2017,2,2017-02-01,North,Other,1,2.9,132
2017,2,2017-02-01,South,Suicide,12,10.8,252
2017,2,2017-02-01,South,Poor Crop Growth,4,12.1,174
2017,2,2017-02-01,South,Malnutrition,5,10.8,241
2017,2,2017-02-01,South,Pesticide Exposure,1,10.8,296
2017,2,2017-02-01,South,Debt,4,13.9,222
2017,2,2017-02-01,South,Accident,2,6.4,345
2017,2,2017-02-01,South,Illness (Non-agri),2,11.0,312
2017,2,2017-02-01,South,Other,2,10.3,240
2017,2,2017-02-01,East,Suicide,4,8.6,131
2017,2,2017-02-01,East,Poor Crop Growth,1,13.6,313
2017,2,2017-02-01,East,Malnutrition,1,17.9,245
2017,2,2017-02-01,East,Pesticide Exposure,2,0.5,223
2017,2,2017-02-01,East,Debt,4,0.5,247
2017,2,2017-02-01,East,Accident,1,16.3,221
2017,2,2017-02-01,East,Illness (Non-agri),0,15.2,142
2017,2,2017-02-01,East,Other,0,0.5,238
2017,2,2017-02-01,West,Suicide,9,5.9,250
2017,2,2017-02-01,West,Poor Crop Growth,2,14.1,273
2017,2,2017-02-01,West,Malnutrition,1,20.1,196
2017,2,2017-02-01,West,Pesticide Exposure,1,8.2,180
2017,2,2017-02-01,West,Debt,3,5.5,296
2017,2,2017-02-01,West,Accident,1,8.4,233
2017,2,2017-02-01,West,Illness (Non-agri),2,10.1,145
2017,2,2017-02-01,West,Other,0,14.0,255
2017,2,2017-02-01,Central,Suicide,15,13.8,151
2017,2,2017-02-01,Central,Poor Crop Growth,3,9.0,236
2017,2,2017-02-01,Central,Malnutrition,3,20.5,350
2017,2,2017-02-01,Central,Pesticide Exposure,2,5.6,316
2017,2,2017-02-01,Central,Debt,4,4.5,282
2017,2,2017-02-01,Central,Accident,3,7.6,74
2017,2,2017-02-01,Central,Illness (Non-agri),3,8.2,82
2017,2,2017-02-01,Central,Other,3,20.2,50
2017,3,2017-03-01,North,Suicide,13,20.7,265
2017,3,2017-03-01,North,Poor Crop Growth,5,8.2,221
2017,3,2017-03-01,North,Malnutrition,5,8.9,170
2017,3,2017-03-01,North,Pesticide Exposure,1,7.4,170
2017,3,2017-03-01,North,Debt,4,11.0,176
2017,3,2017-03-01,North,Accident,3,9.7,155
2017,3,2017-03-01,North,Illness (Non-agri),3,9.4,249
2017,3,2017-03-01,North,Other,1,3.0,131
2017,3,2017-03-01,South,Suicide,15,20.7,150
2017,3,2017-03-01,South,Poor Crop Growth,5,2.7,120
2017,3,2017-03-01,South,Malnutrition,3,15.0,107
2017,3,2017-03-01,South,Pesticide Exposure,3,19.3,62
2017,3,2017-03-01,South,Debt,4,16.1,70
2017,3,2017-03-01,South,Accident,2,12.4,50
2017,3,2017-03-01,South,Illness (Non-agri),2,6.3,131
2017,3,2017-03-01,South,Other,2,11.6,102
2017,3,2017-03-01,East,Suicide,11,22.6,299
2017,3,2017-03-01,East,Poor Crop Growth,4,14.4,220
2017,3,2017-03-01,East,Malnutrition,2,7.8,145
2017,3,2017-03-01,East,Pesticide Exposure,2,6.6,201
2017,3,2017-03-01,East,Debt,4,15.6,200
2017,3,2017-03-01,East,Accident,2,2.6,270
2017,3,2017-03-01,East,Illness (Non-agri),4,13.0,184
2017,3,2017-03-01,East,Other,3,7.8,124
2017,3,2017-03-01,West,Suicide,12,4.4,272
2017,3,2017-03-01,West,Poor Crop Growth,5,17.9,210
2017,3,2017-03-01,West,Malnutrition,4,14.3,176
2017,3,2017-03-01,West,Pesticide Exposure,2,10.0,175
2017,3,2017-03-01,West,Debt,4,12.4,214
2017,3,2017-03-01,West,Accident,0,12.6,142
2017,3,2017-03-01,West,Illness (Non-agri),1,0.6,214
2017,3,2017-03-01,West,Other,1,15.4,107
2017,3,2017-03-01,Central,Suicide,5,10.2,271
2017,3,2017-03-01,Central,Poor Crop Growth,1,7.6,50
2017,3,2017-03-01,Central,Malnutrition,2,10.5,185
2017,3,2017-03-01,Central,Pesticide Exposure,1,15.8,164
2017,3,2017-03-01,Central,Debt,0,13.6,51
2017,3,2017-03-01,Central,Accident,1,12.4,258
2017,3,2017-03-01,Central,Illness (Non-agri),0,0.5,50
2017,3,2017-03-01,Central,Other,2,8.0,191
2017,4,2017-04-01,North,Suicide,11,4.3,169
2017,4,2017-04-01,North,Poor Crop Growth,2,18.1,65
2017,4,2017-04-01,North,Malnutrition,3,9.5,163
2017,4,2017-04-01,North,Pesticide Exposure,1,12.5,95
2017,4,2017-04-01,North,Debt,4,16.9,229
2017,4,2017-04-01,North,Accident,3,13.0,285
2017,4,2017-04-01,North,Illness (Non-agri),2,7.6,305
2017,4,2017-04-01,North,Other,1,10.8,222
2017,4,2017-04-01,South,Suicide,14,5.2,213
2017,4,2017-04-01,South,Poor Crop Growth,4,11.6,158
2017,4,2017-04-01,South,Malnutrition,3,14.4,207
2017,4,2017-04-01,South,Pesticide Exposure,2,12.2,131
2017,4,2017-04-01,South,Debt,3,13.7,50
2017,4,2017-04-01,South,Accident,3,2.7,221
2017,4,2017-04-01,South,Illness (Non-agri),3,8.4,142
2017,4,2017-04-01,South,Other,2,0.5,131
2017,4,2017-04-01,East,Suicide,8,9.7,269
2017,4,2017-04-01,East,Poor Crop Growth,5,2.0,300
2017,4,2017-04-01,East,Malnutrition,2,5.6,272
2017,4,2017-04-01,East,Pesticide Exposure,1,11.2,253
2017,4,2017-04-01,East,Debt,4,13.3,258
2017,4,2017-04-01,East,Accident,2,5.0,264
2017,4,2017-04-01,East,Illness (Non-agri),1,11.1,203
2017,4,2017-04-01,East,Other,2,4.5,262
2017,4,2017-04-01,West,Suicide,9,3.7,101
2017,4,2017-04-01,West,Poor Crop Growth,4,4.5,247
2017,4,2017-04-01,West,Malnutrition,1,0.5,286
2017,4,2017-04-01,West,Pesticide Exposure,1,5.3,141
2017,4,2017-04-01,West,Debt,2,15.0,215
2017,4,2017-04-01,West,Accident,3,21.6,226
2017,4,2017-04-01,West,Illness (Non-agri),2,15.7,69
2017,4,2017-04-01,West,Other,0,9.2,281
2017,4,2017-04-01,Central,Suicide,11,12.0,135
2017,4,2017-04-01,Central,Poor Crop Growth,4,14.4,117
2017,4,2017-04-01,Central,Malnutrition,3,11.8,170
2017,4,2017-04-01,Central,Pesticide Exposure,1,9.7,316
2017,4,2017-04-01,Central,Debt,2,7.1,203
2017,4,2017-04-01,Central,Accident,1,12.6,284
2017,4,2017-04-01,Central,Illness (Non-agri),1,7.4,280
2017,4,2017-04-01,Central,Other,1,8.3,302
2017,5,2017-05-01,North,Suicide,2,17.4,109
2017,5,2017-05-01,North,Poor Crop Growth,1,14.1,229
2017,5,2017-05-01,North,Malnutrition,1,5.9,79
2017,5,2017-05-01,North,Pesticide Exposure,0,10.0,272
2017,5,2017-05-01,North,Debt,1,5.9,215
2017,5,2017-05-01,North,Accident,2,16.6,383
2017,5,2017-05-01,North,Illness (Non-agri),0,0.5,214
2017,5,2017-05-01,North,Other,1,0.9,293
2017,5,2017-05-01,South,Suicide,8,8.5,274
2017,5,2017-05-01,South,Poor Crop Growth,3,3.6,112
2017,5,2017-05-01,South,Malnutrition,2,9.1,149
2017,5,2017-05-01,South,Pesticide Exposure,1,0.8,300
2017,5,2017-05-01,South,Debt,4,8.0,238
2017,5,2017-05-01,South,Accident,2,10.0,291
2017,5,2017-05-01,South,Illness (Non-agri),1,5.4,158
2017,5,2017-05-01,South,Other,2,11.4,130
2017,5,2017-05-01,East,Suicide,14,12.0,290
2017,5,2017-05-01,East,Poor Crop Growth,6,16.3,219
2017,5,2017-05-01,East,Malnutrition,3,12.0,231
2017,5,2017-05-01,East,Pesticide Exposure,2,7.4,129
2017,5,2017-05-01,East,Debt,4,14.5,228
2017,5,2017-05-01,East,Accident,2,4.7,116
2017,5,2017-05-01,East,Illness (Non-agri),2,7.5,154
2017,5,2017-05-01,East,Other,1,12.4,200
2017,5,2017-05-01,West,Suicide,4,10.9,337
2017,5,2017-05-01,West,Poor Crop Growth,1,6.7,164
2017,5,2017-05-01,West,Malnutrition,0,10.7,252
2017,5,2017-05-01,West,Pesticide Exposure,1,6.1,157
2017,5,2017-05-01,West,Debt,3,14.7,197
2017,5,2017-05-01,West,Accident,1,10.4,211
